heart_rate,o2,body_temp,snoring,movement_freq,movement_intensity,sleep
64,96.837,36.604,0,10,6.034,FALSE
61,96.986,36.642,0,9,5.867,FALSE
68,96.975,36.917,0,8,5.95,FALSE
75,97.366,36.558,0,5,4.276,FALSE
74,96.764,36.723,0,9,6.165,FALSE
76,97.294,36.591,0,7,4.671,FALSE
62,96.602,36.603,0,7,5.079,FALSE
80,97.418,36.46,0,8,7.309,FALSE
75,97.320,36.772,0,9,7.827,FALSE
68,96.835,36.689,0,7,4.156,TRUE
64,97.075,36.646,0,7,4.471,TRUE
73,97.179,36.657,0,4,5.005,TRUE
79,97.372,36.817,0,9,6.743,FALSE
73,96.852,36.526,0,4,4.159,FALSE
70,97.172,36.681,0,7,6.394,FALSE
63,96.945,36.458,0,7,5.433,FALSE
70,97.016,36.775,0,8,4.862,FALSE
64,96.876,36.797,0,7,5.045,FALSE
72,97.231,36.849,0,8,4.993,FALSE
74,97.249,36.545,0,8,4.883,FALSE
70,97.263,36.857,0,5,3.662,TRUE
70,97.320,36.792,0,12,8.337,TRUE
66,96.939,36.607,0,10,7.678,FALSE
65,96.973,36.587,0,9,4.327,FALSE
71,97.046,36.827,0,7,3.771,TRUE
83,97.335,36.461,0,4,1.873,FALSE
70,97.171,36.441,0,11,8.412,FALSE
82,97.244,36.506,0,5,6.098,FALSE
70,97.005,36.432,0,5,4.378,FALSE
77,97.248,36.536,0,6,4.539,FALSE
71,97.250,36.691,0,5,4.378,TRUE
68,97.026,36.71,0,8,6.463,FALSE
69,97.155,36.732,0,6,2.277,FALSE
68,97.007,36.608,0,9,4.58,FALSE
65,96.969,36.524,0,6,5.319,FALSE
68,96.968,36.647,0,4,3.416,FALSE
71,97.038,36.639,0,5,5.211,FALSE
68,96.697,36.55,0,4,4.615,TRUE
62,97.077,36.538,0,8,6.094,FALSE
72,97.379,36.731,0,6,3.866,FALSE
73,97.483,36.698,0,8,5.042,FALSE
71,97.343,36.52,0,6,4.949,FALSE
73,97.247,36.494,0,7,4.006,FALSE
70,97.113,36.571,0,9,6.738,FALSE
83,97.522,36.494,0,5,4.705,FALSE
80,97.725,36.667,0,10,6.978,FALSE
68,97.142,36.501,0,3,3.486,FALSE
68,97.168,36.569,0,5,3.066,FALSE
72,97.233,36.6,0,9,4.736,TRUE
67,97.090,36.511,0,7,6.535,FALSE
65,96.881,36.626,0,8,5.925,FALSE
76,97.456,36.749,0,6,4.968,FALSE
80,97.344,36.95,0,6,5.983,FALSE
79,97.859,36.672,0,6,4.774,TRUE
62,97.087,36.568,0,7,6.015,FALSE
73,97.293,36.673,0,7,4.245,TRUE
70,97.368,36.52,0,9,6.744,FALSE
73,97.085,36.678,0,3,3.01,FALSE
60,96.405,36.77,0,9,5.561,TRUE
65,96.838,36.485,0,7,4.802,FALSE
72,97.058,36.697,0,6,4.614,FALSE
73,97.060,36.781,0,5,5.483,FALSE
66,97.037,36.612,0,5,4.722,FALSE
70,96.981,36.582,0,8,2.929,TRUE
63,97.014,36.726,0,5,2.574,FALSE
75,97.342,36.726,0,8,5.624,FALSE
87,97.636,36.512,0,5,4.753,FALSE
73,96.793,36.669,0,6,3.382,FALSE
75,97.417,36.74,0,7,6.933,TRUE
75,96.995,36.508,0,7,7.01,FALSE
57,96.708,36.626,0,7,4.932,FALSE
70,97.075,36.816,0,4,4.859,TRUE
66,96.919,36.615,0,4,2.96,FALSE
66,96.960,36.676,0,10,4.614,FALSE
63,96.790,36.443,0,7,5.797,FALSE
81,97.729,36.692,0,9,6.932,FALSE
66,96.834,36.633,0,12,6.798,TRUE
68,97.123,36.583,0,7,5.043,FALSE
67,97.204,36.56,0,7,3.466,TRUE
70,97.209,36.559,0,6,4.851,FALSE
79,97.546,36.688,0,5,3.358,FALSE
81,97.229,36.921,0,5,3.837,FALSE
79,97.425,36.66,0,10,5.219,FALSE
62,96.968,36.455,0,6,4.069,FALSE
79,97.327,36.414,0,7,5.623,TRUE
66,96.933,36.599,0,3,2.322,FALSE
72,97.263,36.585,0,8,4.05,TRUE
81,97.435,36.602,0,7,3.608,FALSE
65,97.065,36.505,0,5,6.089,FALSE
68,97.289,36.632,0,7,4.534,FALSE
82,97.609,36.545,0,8,5.678,FALSE
61,96.854,36.671,0,9,5.273,FALSE
63,96.944,36.767,0,8,5.119,FALSE
71,97.173,36.471,0,7,4.756,TRUE
68,97.081,36.616,0,6,5.083,FALSE
77,97.473,36.638,0,5,3.996,TRUE
63,96.679,36.636,0,6,4.637,FALSE
59,96.726,36.66,0,7,5.293,FALSE
74,97.186,36.789,0,8,5.427,FALSE
71,97.133,36.864,0,9,5.648,FALSE
77,97.309,36.701,0,5,6.096,FALSE
65,96.703,36.58,0,8,5.433,FALSE
73,97.118,36.693,0,6,3.158,FALSE
62,96.614,36.639,0,5,1.885,FALSE
71,97.079,36.577,0,7,4.772,FALSE
72,97.091,36.621,0,9,7.387,FALSE
67,96.932,36.551,0,7,6.057,FALSE
62,96.805,36.556,0,5,5.221,FALSE
65,96.966,36.469,0,4,2.33,FALSE
69,97.091,36.75,0,10,7.379,FALSE
63,96.900,36.537,0,5,4.611,FALSE
70,97.146,36.517,0,11,6.199,FALSE
74,97.055,36.596,0,6,5.662,TRUE
71,96.995,36.558,0,9,6.26,FALSE
75,97.202,36.806,0,4,5.612,TRUE
74,97.222,36.524,0,7,5.889,FALSE
79,97.039,36.579,0,5,5.43,FALSE
67,97.103,36.571,0,7,4.742,FALSE
73,97.304,36.64,0,13,7.147,FALSE
61,96.904,36.559,0,9,7.006,TRUE
70,97.049,36.518,0,4,3.522,FALSE
75,96.924,36.586,0,9,6.032,FALSE
69,97.026,36.493,0,4,3.468,FALSE
75,97.255,36.611,0,7,5.015,FALSE
66,96.914,36.428,0,8,4.951,TRUE
70,97.187,36.744,0,8,4.717,FALSE
70,96.993,36.552,0,7,4.735,FALSE
64,97.061,36.615,0,6,3.279,TRUE
66,96.682,36.624,0,4,4.288,FALSE
73,97.122,36.548,0,3,3.185,FALSE
75,97.601,36.806,0,8,5.703,FALSE
72,97.202,36.55,0,5,5.749,TRUE
75,97.136,36.62,0,4,5.127,TRUE
68,97.138,36.643,0,9,4.33,TRUE
66,96.705,36.582,0,8,6.701,FALSE
67,97.001,36.738,0,7,5.116,FALSE
64,97.072,36.759,0,11,6.919,FALSE
70,96.897,36.58,0,7,3.723,TRUE
67,96.895,36.541,0,6,6.681,FALSE
62,96.537,36.59,0,9,5.656,TRUE
70,96.874,36.377,0,4,3.93,FALSE
70,96.871,36.658,0,8,5.141,TRUE
72,97.027,36.684,0,7,5.653,TRUE
79,97.619,36.376,0,5,4.652,FALSE
69,97.427,36.548,0,5,5.174,FALSE
70,97.237,36.595,0,7,5.424,FALSE
61,96.756,36.933,0,7,5.187,FALSE
78,97.512,36.754,0,8,4.312,FALSE
76,97.353,36.619,0,9,6.124,FALSE
72,97.119,36.559,0,9,5.51,FALSE
71,96.980,36.593,0,9,3.686,FALSE
67,97.129,36.599,0,8,4.616,FALSE
67,97.063,36.569,0,6,5.594,FALSE
69,97.455,36.691,0,10,6.667,FALSE
85,97.614,36.696,0,4,6.014,FALSE
70,97.024,36.604,0,9,5.764,FALSE
76,97.094,36.724,0,6,4.422,FALSE
75,97.535,36.794,0,9,6.086,TRUE
77,97.426,36.515,0,11,7.681,TRUE
65,96.688,36.66,0,11,7.504,FALSE
66,97.347,36.501,0,9,5.534,FALSE
74,97.321,36.624,0,6,4.2,FALSE
70,97.223,36.466,0,4,5.092,FALSE
56,96.530,36.47,0,4,4.486,FALSE
74,97.276,36.6,0,6,3.709,FALSE
61,96.847,36.516,0,7,4.833,TRUE
71,97.118,36.609,0,5,7.379,FALSE
63,97.070,36.585,0,5,3.784,FALSE
61,96.716,36.588,0,10,5.268,FALSE
77,97.193,36.574,0,5,2.922,FALSE
75,97.285,36.66,0,5,3.745,FALSE
70,97.226,36.557,0,6,4.728,FALSE
77,97.493,36.631,0,9,4.814,FALSE
56,96.612,36.523,0,11,5.293,FALSE
72,97.450,36.612,0,6,4.714,FALSE
77,97.548,36.477,0,11,5.619,FALSE
62,97.083,36.593,0,6,3.864,FALSE
81,97.594,36.722,0,8,4.627,FALSE
68,96.990,36.583,0,3,5.562,TRUE
77,97.383,36.669,0,8,6.774,FALSE
55,96.474,36.596,0,8,4.187,TRUE
75,97.351,36.652,0,7,5.639,FALSE
69,97.201,36.378,0,9,5.556,FALSE
62,97.070,36.619,0,7,6.515,FALSE
61,96.851,36.459,0,7,5.787,FALSE
74,97.335,36.705,0,6,5.739,FALSE
80,97.508,36.728,0,7,3.263,FALSE
78,97.244,36.598,0,5,4.273,FALSE
67,96.789,36.584,0,5,5.261,FALSE
68,97.220,36.743,0,9,3.93,FALSE
72,97.109,36.822,0,4,2.981,TRUE
65,96.751,36.597,0,7,6.66,FALSE
57,96.716,36.635,0,7,6.292,TRUE
66,96.873,36.635,0,6,4.482,FALSE
70,97.117,36.701,0,5,6.468,TRUE
77,97.411,36.494,0,5,3.526,FALSE
73,97.334,36.531,0,9,6.05,TRUE
72,97.178,36.744,0,7,4.508,FALSE
83,97.602,36.542,0,5,4.372,FALSE
75,97.475,36.643,0,7,4.371,TRUE
75,97.680,36.675,0,4,4.845,FALSE
66,97.102,36.576,0,10,6.518,TRUE
68,96.890,36.611,0,3,3.555,FALSE
76,97.225,36.445,0,8,3.998,FALSE
72,96.884,36.682,0,7,3.946,FALSE
67,97.232,36.628,0,4,4.128,TRUE
72,97.386,36.704,0,5,5.41,FALSE
68,96.959,36.481,0,5,5.671,TRUE
73,97.109,36.79,0,5,4.722,TRUE
65,96.953,36.495,0,4,3.351,TRUE
76,97.004,36.586,0,10,4.41,FALSE
74,97.336,36.612,0,5,2.827,FALSE
79,97.732,36.694,0,6,4.856,FALSE
72,97.131,36.621,0,6,5.549,FALSE
74,97.229,36.747,0,6,5.668,FALSE
68,97.224,36.653,0,6,3.874,FALSE
70,96.978,36.603,0,7,3.845,FALSE
67,97.309,36.58,0,7,5.944,FALSE
69,97.018,36.709,0,6,5.729,TRUE
74,97.197,36.811,0,6,5.202,FALSE
67,96.850,36.439,0,6,3.882,TRUE
74,97.241,36.37,0,9,5.35,FALSE
70,96.819,36.576,0,11,7.382,FALSE
79,97.216,36.595,0,8,5.468,FALSE
72,97.365,36.583,0,4,3.064,FALSE
74,97.094,36.568,0,6,4.272,FALSE
71,97.232,36.465,0,9,4.268,TRUE
72,97.168,36.638,0,4,5.148,FALSE
67,97.085,36.525,0,7,4.201,TRUE
59,96.933,36.597,0,3,7.378,TRUE
76,97.102,36.81,0,5,3.593,TRUE
72,97.085,36.577,0,9,6.26,FALSE
82,97.501,36.775,0,6,2.623,FALSE
74,97.186,36.51,0,8,5.468,FALSE
74,97.117,36.524,0,6,8.152,TRUE
75,97.501,36.705,0,5,2.578,TRUE
67,96.991,36.674,0,7,6.237,TRUE
64,97.037,36.686,0,5,1.448,FALSE
65,97.022,36.599,0,6,6.172,FALSE
64,97.065,36.622,0,5,5.868,FALSE
65,96.797,36.472,0,6,4.958,FALSE
62,96.650,36.781,0,7,7,FALSE
76,97.457,36.535,0,8,6.171,FALSE
83,97.348,36.453,0,7,4.782,FALSE
61,96.798,36.621,0,5,4.872,FALSE
70,97.156,36.606,0,6,4.57,FALSE
66,96.991,36.751,0,7,5.063,FALSE
73,97.422,36.527,0,4,3.562,FALSE
67,97.280,36.668,0,6,3.641,FALSE
70,97.111,36.605,0,8,4.57,TRUE
73,97.283,36.696,0,6,5.003,FALSE
75,97.397,36.613,0,6,6.963,FALSE
67,97.078,36.78,0,6,0,FALSE
75,97.266,36.812,0,6,2.242,FALSE
70,97.388,36.605,0,5,5.905,TRUE
75,97.442,36.697,0,4,3.186,FALSE
71,96.999,36.86,0,8,4.142,FALSE
72,97.394,36.59,0,7,5.978,FALSE
75,97.275,36.618,0,10,5.635,FALSE
76,97.408,36.557,0,6,5.636,TRUE
73,97.217,36.431,0,8,7.482,TRUE
71,97.070,36.694,0,9,5.999,FALSE
73,97.133,36.645,0,8,5.884,TRUE
59,96.641,36.536,0,5,3.63,FALSE
78,97.086,36.718,0,7,6.874,FALSE
74,97.024,36.555,0,4,1.738,FALSE
63,96.711,36.499,0,5,3.519,FALSE
69,97.363,36.728,0,7,4.734,TRUE
69,97.105,36.601,0,7,5.417,FALSE
72,97.129,36.467,0,7,4.773,FALSE
76,97.201,36.671,0,4,2.518,FALSE
71,96.973,36.637,0,5,6.036,TRUE
72,97.244,36.476,0,9,3.482,FALSE
70,97.143,36.685,0,8,5.326,TRUE
71,96.976,36.658,0,6,3.656,FALSE
60,96.447,36.685,0,5,2.68,FALSE
54,96.676,36.469,0,5,4.592,FALSE
65,96.801,36.606,0,8,6.918,FALSE
81,97.617,36.678,0,11,6.705,FALSE
69,96.992,36.759,0,7,6.02,TRUE
74,97.136,36.564,0,10,6.143,FALSE
68,96.988,36.644,0,5,3.341,TRUE
70,97.159,36.586,0,5,4.093,FALSE
71,97.117,36.717,0,9,5.972,TRUE
65,96.667,36.603,0,5,4.458,FALSE
56,96.727,36.624,0,7,4.106,FALSE
76,97.456,36.69,0,9,6.731,FALSE
72,96.910,36.491,0,6,3.911,TRUE
59,96.545,36.612,0,7,4.904,TRUE
79,97.278,36.573,0,8,5.697,FALSE
72,97.232,36.636,0,7,3.737,FALSE
76,97.467,36.546,0,7,4.92,FALSE
70,96.953,36.515,0,5,5.827,FALSE
69,96.742,36.601,0,7,6.91,FALSE
65,96.906,36.6,0,7,5.633,FALSE
76,97.113,36.513,0,8,6.035,FALSE
70,97.321,36.572,0,3,4.381,FALSE
70,96.992,36.638,0,6,6.352,FALSE
73,97.347,36.588,0,6,2.717,FALSE
70,97.265,36.524,0,7,5.293,FALSE
62,96.852,36.724,0,7,3.591,TRUE
77,97.244,36.648,0,9,5.549,FALSE
67,97.073,36.578,0,8,4.292,FALSE
75,97.318,36.593,0,7,5.518,FALSE
82,97.407,36.584,0,8,5.402,FALSE
69,97.015,36.275,0,6,4.775,FALSE
60,96.836,36.521,0,10,6.82,FALSE
54,96.558,36.557,0,7,5.778,FALSE
79,97.354,36.701,0,6,4.913,FALSE
71,97.198,36.534,0,6,3.875,TRUE
71,96.985,36.618,0,10,5.673,FALSE
66,96.954,36.712,0,10,5.575,FALSE
78,97.183,36.701,0,6,3.771,FALSE
73,97.270,36.597,0,6,4.422,FALSE
73,97.234,36.745,0,7,4.309,FALSE
66,96.924,36.595,0,8,5.974,FALSE
73,97.224,36.568,0,5,5.528,TRUE
76,97.303,36.588,0,9,3.851,FALSE
62,96.957,36.556,0,4,4.165,FALSE
63,96.973,36.752,0,6,4.098,FALSE
67,97.072,36.517,0,5,3.66,FALSE
73,97.249,36.525,0,9,6.176,FALSE
69,96.933,36.509,0,7,3.471,FALSE
68,96.580,36.651,0,11,6.249,FALSE
82,97.432,36.7,0,7,4.79,FALSE
69,96.957,36.491,0,7,6.768,TRUE
80,97.621,36.502,0,9,5.878,FALSE
78,97.387,36.475,0,8,6.013,TRUE
73,97.091,36.507,0,3,4.694,TRUE
63,97.004,36.674,0,6,4.001,TRUE
65,96.820,36.665,0,7,5.057,FALSE
75,97.069,36.419,0,5,6.61,TRUE
73,97.162,36.593,0,4,3.869,FALSE
66,96.952,36.712,0,14,7.324,FALSE
67,97.129,36.742,0,11,6.818,TRUE
77,97.270,36.766,0,10,4.616,FALSE
66,97.154,36.501,0,7,5.245,FALSE
78,97.569,36.63,0,5,4.06,FALSE
69,97.398,36.552,0,9,6.128,FALSE
70,96.990,36.628,0,8,7.023,FALSE
71,97.189,36.672,0,6,5.703,TRUE
74,97.429,36.61,0,9,6.22,FALSE
76,97.335,36.666,0,8,3.588,FALSE
69,96.880,36.464,0,8,4.723,FALSE
69,97.152,36.327,0,8,6.773,FALSE
86,97.472,36.521,0,5,3.842,FALSE
57,96.956,36.478,0,4,3.514,FALSE
69,96.921,36.799,0,6,4.402,FALSE
81,97.757,36.671,0,8,5.919,FALSE
72,97.207,36.655,0,6,6.868,FALSE
72,97.211,36.56,0,8,6.473,FALSE
65,96.836,36.635,0,5,4.086,FALSE
74,97.310,36.726,0,5,6.043,FALSE
84,97.290,36.554,0,9,6.859,FALSE
64,96.861,36.598,0,10,6.816,FALSE
62,96.717,36.511,0,7,4.166,FALSE
80,97.350,36.701,0,8,4.281,FALSE
70,97.217,36.593,0,9,7.448,FALSE
71,97.175,36.528,0,7,5.728,FALSE
74,97.067,36.428,0,9,5.578,FALSE
70,97.189,36.81,0,7,3.873,TRUE
61,96.931,36.619,0,6,5.569,FALSE
83,97.400,36.658,0,7,7.044,FALSE
72,97.157,36.584,0,8,5.662,FALSE
71,96.689,36.659,0,8,6.956,FALSE
66,96.508,36.461,0,7,2.903,FALSE
81,97.601,36.653,0,5,3.985,FALSE
68,97.214,36.563,0,6,3.491,TRUE
61,96.806,36.618,0,7,5.294,FALSE
65,96.969,36.432,0,7,6.153,FALSE
72,97.325,36.689,0,6,4.048,FALSE
73,97.128,36.692,0,5,4.024,FALSE
76,96.969,36.571,0,8,4.22,FALSE
72,97.176,36.575,0,6,5.022,TRUE
64,96.794,36.582,0,8,6.116,FALSE
67,97.023,36.533,0,5,4.162,FALSE
71,97.250,36.595,0,6,4.38,TRUE
70,97.051,36.529,0,6,4.624,TRUE
76,97.280,36.792,0,8,7.084,FALSE
78,97.355,36.568,0,7,3.748,FALSE
66,96.910,36.641,0,11,6.643,FALSE
59,96.805,36.699,0,6,5.566,FALSE
63,96.531,36.583,0,6,6.004,FALSE
66,97.163,36.673,0,5,4.863,FALSE
70,97.209,36.681,0,11,6.278,FALSE
83,97.608,36.583,0,5,5.347,FALSE
72,97.317,36.663,0,5,4.131,FALSE
79,97.347,36.778,0,7,5.977,FALSE
67,97.424,36.744,0,4,3.745,TRUE
71,97.270,36.446,0,6,4.651,FALSE
65,96.759,36.453,0,9,5.368,FALSE
64,97.113,36.612,0,8,5.643,FALSE
73,97.550,36.613,0,6,6.236,TRUE
69,97.070,36.507,0,10,6.953,FALSE
75,97.149,36.739,0,8,5.889,FALSE
61,96.695,36.693,0,5,6.048,FALSE
67,96.991,36.673,0,10,7.229,TRUE
61,96.624,36.652,0,11,8.314,FALSE
56,96.611,36.539,0,10,7.32,FALSE
66,96.933,36.69,0,8,4.201,FALSE
72,97.062,36.612,0,4,4.89,FALSE
76,97.271,36.699,0,8,8.182,FALSE
69,97.080,36.677,0,9,5.7,FALSE
63,96.973,36.581,0,9,6.447,FALSE
78,97.250,36.665,0,9,4.971,FALSE
61,96.656,36.614,0,5,4.803,TRUE
63,96.726,36.539,0,9,4.653,FALSE
65,97.038,36.51,0,10,6.044,FALSE
66,96.896,36.485,0,12,6.675,FALSE
68,96.970,36.516,0,7,3.506,TRUE
65,96.892,36.67,0,5,2.215,TRUE
78,97.310,36.819,0,4,4.488,TRUE
66,96.894,36.7,0,8,5.373,FALSE
66,96.977,36.548,0,8,5.889,FALSE
75,97.049,36.693,0,6,6.167,FALSE
62,96.799,36.453,0,7,5.99,FALSE
69,97.303,36.616,0,11,5.507,TRUE
77,97.541,36.507,0,13,5.155,FALSE
80,97.463,36.688,0,4,3.558,FALSE
55,96.584,36.786,0,6,4.262,FALSE
75,97.252,36.636,0,5,3.4,FALSE
73,97.153,36.607,0,6,4.121,FALSE
74,97.391,36.553,0,7,6.401,FALSE
62,96.789,36.62,0,6,5.224,FALSE
74,96.918,36.478,0,6,2.722,FALSE
58,96.642,36.564,0,10,5.605,FALSE
70,96.888,36.624,0,4,4.525,FALSE
68,97.351,36.701,0,7,5.206,TRUE
75,97.328,36.607,0,13,7.082,TRUE
68,97.145,36.685,0,7,3.282,FALSE
75,97.535,36.534,0,6,5.33,FALSE
64,96.829,36.701,0,10,4.316,FALSE
63,96.813,36.802,0,6,6.226,FALSE
63,96.793,36.703,0,8,3.272,TRUE
74,97.425,36.703,0,7,4.093,FALSE
76,97.156,36.559,0,13,5.501,FALSE
63,96.849,36.559,0,8,4.56,FALSE
68,96.701,36.67,0,10,6.187,FALSE
73,97.517,36.545,0,5,4.597,FALSE
79,97.475,36.516,0,7,5.033,FALSE
63,96.579,36.712,0,5,2.186,TRUE
66,96.873,36.39,0,7,4.695,FALSE
71,97.081,36.496,0,8,5.048,FALSE
75,97.363,36.705,0,8,5.861,FALSE
77,97.342,36.64,0,8,5.089,FALSE
75,97.226,36.53,0,7,3.557,FALSE
69,96.984,36.669,0,6,5.516,FALSE
81,97.245,36.64,0,6,4.005,FALSE
68,96.865,36.671,0,7,6.115,FALSE
77,97.174,36.633,0,6,3.349,FALSE
69,97.271,36.554,0,8,6.635,FALSE
72,97.210,36.534,0,5,3.464,FALSE
81,97.557,36.475,0,7,6.468,FALSE
75,97.388,36.719,0,7,6.732,FALSE
63,96.833,36.763,0,9,5.713,FALSE
75,97.142,36.607,0,6,4.314,FALSE
67,97.158,36.495,0,9,7.622,TRUE
68,96.615,36.626,0,8,6.305,TRUE
63,96.747,36.617,0,6,4.881,FALSE
84,97.634,36.649,0,7,6.053,FALSE
75,97.162,36.674,0,8,4.816,TRUE
82,97.441,36.635,0,9,6.556,FALSE
70,97.048,36.707,0,9,3.964,TRUE
67,96.967,36.55,0,5,6.238,FALSE
61,96.855,36.853,0,5,5.908,FALSE
73,97.183,36.614,0,7,8.197,FALSE
73,97.055,36.515,0,10,6.17,FALSE
64,96.977,36.549,0,9,3.173,FALSE
71,97.149,36.672,0,10,5.595,FALSE
65,96.894,36.598,0,6,4.513,TRUE
65,96.982,36.611,0,9,3.982,FALSE
77,97.338,36.536,0,8,6.191,FALSE
75,97.445,36.767,0,8,3.377,FALSE
72,97.005,36.616,0,5,4.316,FALSE
68,97.161,36.602,0,10,6.015,FALSE
63,97.034,36.606,0,8,4.963,FALSE
67,97.120,36.63,0,8,4.351,FALSE
70,96.985,36.596,0,8,3.223,FALSE
65,97.002,36.693,0,7,4.124,TRUE
66,96.760,36.519,0,7,7.425,FALSE
75,97.098,36.731,0,6,4.717,FALSE
75,97.463,36.558,0,11,7.845,FALSE
75,97.335,36.571,0,6,3.757,FALSE
70,97.463,36.593,0,7,4.946,FALSE
70,97.150,36.611,0,7,5.253,FALSE
77,97.459,36.713,0,12,6.321,FALSE
64,97.010,36.706,0,9,5.503,FALSE
66,97.161,36.549,0,5,5.74,FALSE
80,97.198,36.524,0,9,7.323,FALSE
77,97.478,36.543,0,7,4.117,FALSE
68,96.999,36.553,0,8,6.253,FALSE
67,97.021,36.545,0,11,6.15,FALSE
61,96.868,36.53,0,4,4.373,TRUE
78,97.657,36.545,0,7,5.789,FALSE
68,96.986,36.527,0,6,6.277,FALSE
81,97.605,36.634,0,7,5.178,FALSE
72,97.436,36.699,0,8,4.474,FALSE
78,97.355,36.666,0,11,5.536,FALSE
68,96.978,36.708,0,6,3.474,FALSE
63,96.823,36.408,0,7,3.739,FALSE
71,96.929,36.605,0,5,6.102,FALSE
80,97.606,36.636,0,5,5.373,FALSE
70,97.016,36.662,0,5,5.033,FALSE
74,97.002,36.619,0,6,4.125,FALSE
65,96.991,36.678,0,7,4.363,FALSE
71,97.267,36.544,0,7,2.396,FALSE
63,96.835,36.498,0,8,6.838,FALSE
67,97.042,36.473,0,5,4.725,FALSE
67,97.129,36.398,0,8,7.877,FALSE
70,97.163,36.566,0,6,5.376,FALSE
68,97.111,36.657,0,11,6.085,FALSE
74,97.283,36.64,0,5,3.964,FALSE
66,96.974,36.672,0,9,6.77,TRUE
58,96.885,36.67,0,6,5.493,TRUE
60,96.492,36.459,0,6,5.14,FALSE
65,97.039,36.608,0,6,5.809,FALSE
69,97.099,36.541,0,4,3.681,FALSE
68,97.373,36.672,0,7,4.562,FALSE
70,97.324,36.594,0,4,4.162,FALSE
69,97.133,36.703,0,6,2.504,FALSE
69,97.192,36.621,0,5,5.64,TRUE
70,97.036,36.576,0,6,1.918,FALSE
62,96.567,36.419,0,5,6.32,TRUE
83,97.446,36.929,0,5,3.716,FALSE
65,97.179,36.448,0,7,6.421,FALSE
68,97.212,36.601,0,5,5.053,FALSE
79,97.277,36.744,0,6,5.15,FALSE
73,97.136,36.561,0,9,5.843,FALSE
72,96.983,36.786,0,10,4.968,FALSE
76,97.258,36.567,0,6,4.582,FALSE
67,96.929,36.746,0,6,5.185,FALSE
59,96.527,36.539,0,7,4.41,FALSE
77,97.391,36.562,0,5,3.563,FALSE
62,96.781,36.702,0,9,6.338,FALSE
78,96.997,36.59,0,11,5.723,FALSE
65,97.033,36.636,0,8,4.056,TRUE
68,97.047,36.669,0,5,4.913,FALSE
74,97.270,36.546,0,5,6.563,TRUE
67,96.861,36.461,0,9,4.501,FALSE
56,97.033,36.682,0,7,5.812,TRUE
70,97.165,36.486,0,7,5.007,FALSE
75,97.416,36.372,0,8,4.117,FALSE
75,97.488,36.664,0,7,4.505,TRUE
69,97.253,36.468,0,7,4.729,FALSE
78,97.379,36.552,0,6,5.627,FALSE
70,97.208,36.585,0,9,5.452,FALSE
75,97.027,36.769,0,3,5.962,FALSE
73,96.869,36.716,0,3,2.918,FALSE
57,96.696,36.567,0,8,6.049,FALSE
81,97.389,36.466,0,8,6.215,FALSE
77,97.247,36.587,0,8,4.666,FALSE
64,96.822,36.642,0,3,4.805,FALSE
76,97.274,36.645,0,8,6.364,FALSE
67,96.923,36.883,0,6,4.801,FALSE
81,97.407,36.441,0,10,5.983,FALSE
69,97.085,36.684,0,5,4.124,FALSE
58,96.576,36.399,0,6,5.207,FALSE
81,97.126,36.643,0,7,6.072,FALSE
66,97.166,36.509,0,8,4.361,FALSE
66,96.494,36.606,0,6,4.981,FALSE
61,96.873,36.645,0,6,3.524,FALSE
79,97.631,36.561,0,5,6.199,FALSE
74,97.137,36.524,0,7,5.314,FALSE
75,97.592,36.732,0,8,4.629,FALSE
68,97.177,36.378,0,8,5.185,FALSE
65,96.770,36.631,0,6,4.294,FALSE
66,97.096,36.666,0,4,4.396,FALSE
73,97.248,36.734,0,8,3.909,FALSE
76,97.257,36.409,0,6,6.333,FALSE
72,97.070,36.711,0,6,2.825,FALSE
73,97.027,36.573,0,9,6.072,FALSE
77,97.552,36.882,0,7,5.096,FALSE
69,97.454,36.574,0,8,6.529,TRUE
90,97.718,36.559,0,8,6.701,FALSE
72,97.106,36.612,0,8,5.827,FALSE
71,97.319,36.458,0,7,6.051,FALSE
71,97.272,36.571,0,6,2.761,FALSE
70,97.168,36.653,0,7,4.531,FALSE
67,97.101,36.597,0,10,4.612,FALSE
73,97.140,36.582,0,5,4.229,FALSE
68,96.972,36.49,0,6,4.675,TRUE
69,97.081,36.817,0,8,4.47,FALSE
67,97.006,36.476,0,5,6.037,FALSE
66,96.993,36.634,0,9,5.438,TRUE
77,97.300,36.712,0,6,3.853,FALSE
75,97.369,36.661,0,10,6.205,FALSE
63,96.846,36.681,0,5,3.837,TRUE
69,97.251,36.58,0,6,4.2,FALSE
71,96.981,36.627,0,7,4.564,FALSE
73,97.325,36.416,0,3,3.604,TRUE
75,97.201,36.575,0,7,3.201,TRUE
66,97.115,36.764,0,7,5.984,FALSE
79,97.372,36.801,0,6,5.107,FALSE
66,97.045,36.587,0,5,1.034,TRUE
69,96.864,36.647,0,7,3.103,FALSE
83,97.518,36.423,0,6,4.954,FALSE
74,97.239,36.482,0,7,4.794,FALSE
74,97.471,36.681,0,6,5.024,FALSE
78,97.609,36.642,0,5,4.88,FALSE
75,97.204,36.664,0,7,4.956,FALSE
60,96.838,36.652,0,7,5.566,TRUE
70,97.361,36.515,0,5,3.154,FALSE
71,97.532,36.525,0,5,5.956,FALSE
64,96.926,36.722,0,6,6.182,FALSE
74,97.378,36.604,0,5,5.205,FALSE
69,96.831,36.568,0,12,8.129,FALSE
68,97.005,36.74,0,5,2.241,FALSE
