ID,상호명,포장,예약,주소,평균가격,최소가격,최대가격
1612570148,레이어비,0,0,서울 마포구 월드컵북로 197,5700,4000,10000
1609223194,평양술집,0,0,서울 마포구 와우산로19길 6,17400,16000,18000
1622048840,91상회,0,0,서울 마포구 마포대로12길 23,19000,8000,45000
1618417965,정가네,0,0,서울 마포구 마포대로6길 16,NULL,NULL,NULL
1600903800,벚꽃호프,0,0,서울 마포구 새창로 16,8750,4000,15000
1620800535,공원기사식당,0,0,서울 마포구 임정로 51,7600,7000,9000
1619742989,시무,0,0,서울 마포구 동교로46길 42-8,17600,12000,28000
1596302353,블룸스토리,0,0,서울 마포구 동교로46길 42-20,7860,6500,10000
1614184587,아인즈커피,0,0,서울 마포구 토정로31길 23,NULL,NULL,NULL
1620594840,알릉골,0,0,서울 마포구 매봉산로2안길 18-10,17200,8000,35000
1607423306,에스꼴라 알레그리아,0,0,서울 마포구 와우산로32길 20,NULL,NULL,NULL
1615534886,오복수산시장,0,0,서울 마포구 포은로 78,23800,7000,35000
1622742129,청원통닭,0,0,서울 마포구 독막로 247-1,NULL,NULL,NULL
1594728812,바다포차 시실리,0,0,서울 마포구 독막로9길 9,NULL,NULL,NULL
1602144487,참참치킨 구수동점,0,0,서울 마포구 창전로 40-1,10200,9000,11000
1609275825,트라이앵글,0,0,서울 마포구 와우산로17길 11-5,7500,7500,7500
1603411935,쎄쎄쎄퓨전포차,0,0,서울 마포구 월드컵북로44길 37,NULL,NULL,NULL
1600264356,피맥하우스,0,0,서울 마포구 토정로 286-1,7340,3900,19000
1612138237,봄띠,0,0,서울 마포구 동교로38길 30,13000,0,17000
1594960871,호시쿠즈,0,1,서울 마포구 독막로 311,22400,11000,59000
1605142119,엠커피,1,0,서울 마포구 만리재로 80,3700,3000,4500
1608155874,홍옥,0,0,서울 마포구 와우산로14길 4,5000,5000,5000
1598757931,홍대떡꼬치,0,0,서울 마포구 홍익로2길 27-22,NULL,NULL,NULL
1614877732,웨이브,0,0,서울 마포구 동교로 257,9000,5000,15000
1618997461,여느집,0,0,서울 마포구 동교로46길 3,0,0,0
1641427611,미가푸드,0,0,서울 서대문구 모래내로 357,NULL,NULL,NULL
1640349100,하니앤손스,0,0,서울 서대문구 연희맛로 12,4800,4000,5000
1640201476,홍제삼봉통닭,1,0,서울 서대문구 통일로 414,8833.3333,6500,12000
1635845245,연희양과점,0,0,서울 서대문구 연희로11가길 56,3160,2000,5000
1626788280,우치노마치초밥,1,0,서울 서대문구 통일로 379,NULL,NULL,NULL
1633552005,고기파,1,0,서울 서대문구 연세로7안길 1,8000,6000,12000
1646077235,김밥수니,0,0,서울 서대문구 성산로 519,3700,3000,4500
1627878286,낮과밤,0,0,서울 서대문구 이화여대길 52-35,12000,7000,17000
1635734234,마미스런치,0,0,서울 서대문구 통일로 81,8220,4000,9800
1647425163,유물,0,0,서울 서대문구 연세로4길 46,4333.3333,1000,6000
1648359924,주막보리밥,0,0,서울 서대문구 신촌로 17,12200,7000,16000
1649477961,현명식탁,0,0,서울 서대문구 명물길 32,25250,19000,35000
1644944559,박가네짬뽕,0,0,서울 서대문구 연희로10길 50,6600,5000,8000
1626226454,무교동갯마을낙지,0,0,서울 서대문구 통일로9안길 9-6,NULL,NULL,NULL
1645484734,아지트,0,0,서울 서대문구 연세로7안길 46,24000,23000,25000
1629793334,브롱스 신촌점,0,0,서울 서대문구 연세로9길 24,3900,3900,3900
1637114735,전주집제육볶음전문,0,0,서울 서대문구 세검정로1길 19,NULL,NULL,NULL
1644559307,제일식당,0,0,서울 서대문구 수색로 42,NULL,NULL,NULL
1649248507,꼼보포차 신촌2호점,0,0,서울 서대문구 연세로7안길 17,NULL,NULL,NULL
1623755884,소담식당,0,0,서울 서대문구 연세로4길 21,12900,10500,14000
1628242956,조이김밥,0,0,서울 서대문구 세검정로 57,3100,2500,3500
1637246912,미스사이공 북가좌점,1,0,서울 서대문구 응암로 70,4320,4200,4800
1624468519,용구비어 명지대점,0,0,서울 서대문구 거북골로 21-7,NULL,NULL,NULL
1647399102,마포등심,0,0,서울 서대문구 명물길 46,12200,4000,39000
1630572480,마부자생삼겹살,0,0,서울 마포구 월드컵로1길 14,8400,3000,13000
1640467826,한끼삼겹,0,0,서울 마포구 숭문길 211,7125,3500,12000
1638491825,민들레밥집,0,0,서울 마포구 잔다리로 113,NULL,NULL,NULL
1638811442,연남닭발,1,0,서울 마포구 성암로 219-5,18400,15000,25000
1646956187,돈떡 서교점,0,0,서울 마포구 월드컵북로5나길 18,14800,12000,19000
1647823532,육회로,1,0,서울 마포구 독막로9길 8,25000,25000,25000
1622995410,우면당1972 공덕본점,0,1,서울 마포구 마포대로 109,7600,5000,9000
1623798256,랠리포인트,0,0,서울 마포구 신촌로 12,5600,5000,6000
1627258053,디이롱,0,0,서울 마포구 동교로30길 17,5400,4000,7000
1638838975,투어클락,0,0,서울 마포구 와우산로7길 5,0,0,0
1624596893,파라그라프,0,0,서울 마포구 와우산로3길 24,3800,3000,5000
1636448566,무유무유,0,0,서울 마포구 성미산로 190-4,3000,3000,3000
1649179575,바르다김선생 대흥역점,1,0,서울 마포구 백범로 82,700,0,3500
1643879374,뇽즈,1,1,서울 마포구 연희로 17-1,11800,8000,15000
1636730012,막창식이,0,0,서울 마포구 토정로32길 3,15600,12000,18000
1630527546,기찬순대,0,0,서울 마포구 삼개로1길 1,19200,7000,32000
1648002275,천리향양꼬치,0,0,서울 마포구 양화로6길 67,10200,5000,15000
1641329225,플로리다반점,0,0,서울 마포구 월드컵로3길 56,12800,7000,25000
1627223409,계루,0,0,서울 마포구 성미산로 165-6,19600,8000,32000
1628433256,미진횟집,1,0,서울 마포구 동교로 213,26600,8000,50000
1634128388,콘크리트 엔젤,0,0,서울 마포구 월드컵로3길 14,15300,12500,20000
1644374561,차돌소풍 본점,0,0,서울 마포구 백범로16길 8,29800,10000,52000
1623863039,밥스바비 상수본점,1,0,서울 마포구 와우산로3길 8,5200,5200,5200
1641991108,아지스시,0,0,서울 마포구 마포대로 173-14,27600,10000,55000
1632535022,청년화로1987,1,0,서울 마포구 동교로 219,30000,0,52000
1636613035,서교삼겹살타운무한리필,0,0,서울 마포구 어울마당로 116,11900,11900,11900
1625664648,마시다마라탕,1,0,서울 마포구 와우산로21길 34,0,0,0
1641089276,마츠모리상암점,0,0,서울 마포구 월드컵북로 348,NULL,NULL,NULL
1624032273,이모네쌀국수,0,0,서울 마포구 양화로6길 57-12,NULL,NULL,NULL
1644851911,퀜치커피,0,0,서울 마포구 동교로12안길 9,5800,5000,7000
1647251272,카츠모토,0,0,서울 마포구 월드컵북로2길 85,11000,11000,11000
1637809662,23플래터,0,0,서울 마포구 잔다리로3안길 36,11120,9900,13000
1624812138,죠의식탁,1,0,서울 마포구 독막로15길 3-3,9200,7800,10800
1641292389,제주돼지로한판,0,0,서울 마포구 성암로15길 40,17400,5000,37000
1644407254,세상끝의라멘,0,0,서울 마포구 양화로7길 6-5,9000,7500,10500
1645368766,벚꽃스시,1,0,서울 마포구 월드컵로19길 18,14300,9900,19900
1650595908,원조마포껍데기집,0,0,서울 마포구 효창목길 9,10800,8000,12000
1645722976,하남돼지집 신촌점,0,1,서울 마포구 서강로 132,19200,14000,40000
1642499439,원당감자탕,0,0,서울 마포구 도화길 35,31200,25000,39000
1631261062,가치,0,0,서울 마포구 월드컵북로54길 25,NULL,NULL,NULL
1642452793,전주식당,0,0,서울 마포구 만리재로 14,6000,6000,6000
1642855559,숯닭이야기꼬치속으로,0,0,서울 마포구 양화로16길 30-5,8900,8900,8900
1624688649,처가집식당,0,0,서울 마포구 만리재로 20-16,NULL,NULL,NULL
1626166401,계동치킨 공덕점,0,0,서울 마포구 효창원로 247,16600,15000,18000
1623785079,민하정,0,0,서울 마포구 토정로31길 23,35000,35000,35000
1631899515,도르리,0,0,서울 마포구 독막로4길 54,48000,48000,48000
1630030343,아카사니,0,0,서울 마포구 동교로 278,24000,17000,35000
1634778966,강화통통생고기 연남점,0,0,서울 마포구 동교로 258-1,13200,13000,14000
1650262304,야행,0,0,서울 마포구 와우산로13길 7,11800,6000,20000
1635761355,시골맛집,0,0,서울 마포구 큰우물로 75,6600,6000,8000
1634792828,야관문,0,0,서울 마포구 신촌로4길 22-10,NULL,NULL,NULL
1644821089,태광식당,0,0,서울 마포구 광성로6안길 4,5600,5000,6000
1637890983,홍콩,0,0,서울 마포구 월드컵로32길 39,NULL,NULL,NULL
1636713652,고피자 상수직영점,1,0,서울 마포구 독막로19길 32,8560,4900,15400
1650603550,후포항,0,0,서울 마포구 백범로 152,63000,45000,90000
1634778966,강화통통생고기 연남점,0,0,서울 마포구 동교로 258-1,13200,13000,14000
1656084122,사천마라탕,1,0,서울 서대문구 연세로11길 5,8200,7000,10000
1666967986,다시밥,0,0,서울 서대문구 통일로39길 43,3600,3000,4000
1673915418,토크쇼,0,0,서울 서대문구 수색로10길 17,NULL,NULL,NULL
1653474989,연희동 만석집,0,0,서울 서대문구 연희로 93-7,29400,13000,44000
1673321672,청년다방 가재울점,1,0,서울 서대문구 가재울미래로 2,11900,7500,14500
1656856925,웨이,0,0,서울 서대문구 거북골로 21-12,14400,8000,19500
1651783717,인왕골,0,0,서울 서대문구 인왕시장길 42,39200,12000,57000
1674494173,반칙,0,0,서울 서대문구 연세로5다길 35,NULL,NULL,NULL
1674768623,훼드라,0,0,서울 서대문구 연세로5길 32,12000,5000,15000
1675108304,학교길옆,0,0,서울 서대문구 통일로 161-5,7000,6500,7500
1651551863,세아마라탕,0,0,서울 서대문구 이화여대길 16,4900,1600,12000
1653197585,버거앤치즈,0,1,서울 서대문구 이화여대5길 8,6400,5000,8000
1671827372,긴자료코 이대점,0,0,서울 서대문구 이화여대5길 28,8600,6500,12000
1652963882,대창순대,0,0,서울 서대문구 가재울로6길 53-87,NULL,NULL,NULL
1659572872,모래내즉석우동짜장,0,0,서울 서대문구 수색로2길 3,NULL,NULL,NULL
1663340813,통닭박사,0,0,서울 서대문구 연희로 283,11000,11000,11000
1677226192,유진치킨 홍제점,0,0,서울 서대문구 세무서7길 13,16333.3333,15000,17000
1671421502,투데이하우스,0,0,서울 서대문구 명지대길 16,NULL,NULL,NULL
1663426164,스모키퍼플,0,0,서울 서대문구 연세로7길 32,12100,4900,29900
1653843886,커리야,0,0,서울 서대문구 이화여대길 52-35,12666.6667,3000,24000
1654834925,충정00,0,0,서울 서대문구 충정로4길 6,21250,7000,38000
1660383543,겜블하우스 홍대3호점,0,0,서울 마포구 독막로3길 38,18600,13000,25000
1659641606,그시절동태촌 상암DDMC점,0,0,서울 마포구 매봉산로 75,7800,7800,7800
1673804997,르뽀,1,0,서울 마포구 포은로 117,4100,3500,5000
1652245687,탐키친,0,0,서울 마포구 동교로32길 19,14800,12000,16000
1660061899,신공주떡볶이,0,0,서울 마포구 월드컵로14길 60,2100,0,4000
1660114431,소소떡볶이 서교점,1,0,서울 마포구 독막로9길 38,12700,9900,14900
1664297808,소설가,0,0,서울 마포구 독막로3길 33,26800,18000,38000
1671572263,좋은맛 공덕점,1,0,서울 마포구 마포대로14길 36,9700,8500,10500
1664227079,최선생마라탕,0,0,서울 마포구 월드컵북로 396,8560,1800,15000
1675562860,스페이스 청,0,0,서울 마포구 신촌로 170,54666.6667,4000,90000
1651942435,더 헤아림,0,0,서울 마포구 마포대로 163,0,0,0
1664706768,그로토,0,0,서울 마포구 새창로4길 9,5000,0,6500
1656365295,소담소머리국밥,0,0,서울 마포구 희우정로 46-15,NULL,NULL,NULL
1667027410,김프로,0,0,서울 마포구 백범로17길 14,10000,0,20000
1675095288,되지,0,0,서울 마포구 성암로 223,10000,7000,14000
1671260219,술파게티,0,0,서울 마포구 월드컵북로12길 99,13380,12900,14000
1663899271,더쿠샵,0,0,서울 마포구 월드컵북로 396,2900,2900,2900
1678640123,고퀄분식,1,0,서울 마포구 성암로 267,5700,2500,8000
1656505726,만평,0,0,서울 마포구 토정로 27,NULL,NULL,NULL
1651897082,고인물,0,0,서울 마포구 와우산로29길 66,4500,4500,4500
1668665956,랄라캠프,0,0,서울 마포구 월드컵로11길 8,10000,10000,10000
1655699188,콩고을 본점,0,0,서울 마포구 성미산로2길 33,8000,6000,12000
1651389071,천장어 마포점,0,0,서울 마포구 백범로 122,10200,3000,33000
1655345304,꽈대표,0,0,서울 마포구 망원로11길 29,1800,1000,5000
1663817109,미드나잇라운지,0,0,서울 마포구 성미산로 190-4,48000,9000,139000
1651009970,낭만치맥 상암DMC점,1,0,서울 마포구 월드컵북로 381,15200,14000,16000
1662837303,플랫랜드,0,0,서울 마포구 동교로17길 37,6375,5000,7500
1675683144,장가방,1,1,서울 마포구 토정로 296,13333.3333,6000,25000
1674660629,밥맛나는세상 홍대역점,0,0,서울 마포구 월드컵북로2길 37,6800,6500,7000
1652857076,스시윤,0,0,서울 마포구 월드컵북로48길 24,11000,7000,14000
1654673592,중앙수산,0,0,서울 마포구 굴레방로9길 27,NULL,NULL,NULL
1654673451,루타6400KM 홍대점,1,0,서울 마포구 어울마당로 98-1,9080,8500,10500
1662404957,앞집언니,0,0,서울 마포구 와우산로32길 20,NULL,NULL,NULL
1674636341,국제양식,0,1,서울 마포구 양화로1길 38,44800,27000,59000
1676398153,경양마구로,0,0,서울 마포구 동교로39길 4,16440,3500,27900
1664411845,토모토카레,0,0,서울 마포구 와우산로29길 27,7100,3500,9000
1661668892,향복집,0,0,서울 마포구 월드컵북로 396,35000,15000,60000
1671474210,마방진,0,0,서울 마포구 독막로9길 29,18250,12000,24000
1651918728,저스트텐동,0,0,서울 마포구 동교로46길 3,8600,3000,15000
1677113171,전투떡볶이,0,0,서울 마포구 와우산로21길 36-4,12200,6000,18000
1660841305,홍대수카츠,1,0,서울 마포구 양화로6길 73,11740,8900,14900
1660754140,안주야,0,0,서울 마포구 월드컵로1길 14,9000,9000,9000
1652776537,남선반점,0,0,서울 마포구 효창목4길 4,8000,8000,8000
1676536637,고복식당,1,0,서울 마포구 성암로 189,7400,7000,8000
1669889609,비비안수,0,0,서울 마포구 서강로16길 67,6666.6667,2000,15000
1653955236,비스트로 가마,0,0,서울 마포구 동교로38안길 10,17800,10000,36000
1666782638,과일가게,0,0,서울 마포구 동교로 40,4500,4500,4500
1658726759,우마담,0,0,서울 마포구 양화로6길 57-16,95000,70000,120000
1673224095,문래돼지불백 신수점,1,0,서울 마포구 독막로28길 7,5600,1000,10000
1676055698,566라멘,0,0,서울 마포구 연남로3길 33,9000,9000,9000
1673138963,우리엄마레시피,1,1,서울 마포구 와우산로15길 49,22800,7000,50000
1658877678,소굴,0,0,서울 마포구 독막로14길 24,NULL,NULL,NULL
1653288551,그린빈커피,0,0,서울 마포구 홍익로3길 8,NULL,NULL,NULL
1658259215,고멘,0,0,서울 마포구 월드컵로3길 14,8000,8000,8000
1705309008,연희비어,0,0,서울 서대문구 연희맛로 5,NULL,NULL,NULL
1703261339,나이스샤워,0,0,서울 서대문구 연세로 35,12000,9000,15000
1685048585,오성싸우나식당,0,0,서울 서대문구 모래내로 143,NULL,NULL,NULL
1697236419,밍글컵,0,0,서울 서대문구 신촌역로 39,0,0,0
1686817844,연희동양꼬치,0,0,서울 서대문구 연희로 81-5,18200,12000,28000
1682762262,마징가식당 서대문점,0,0,서울 서대문구 충정로2길 10,NULL,NULL,NULL
1689531737,하치가츠,0,0,서울 서대문구 홍은중앙로 102,12600,10000,15000
1707274688,뽀뽀핫도그,0,0,서울 서대문구 거북골로 33-8,3200,3200,3200
1702893591,육구덮밥,1,0,서울 서대문구 명물길 50-9,12000,10000,14000
1701255711,어서비어,0,0,서울 서대문구 연희로 57,15400,12000,20000
1687470326,바코드,0,0,서울 서대문구 연세로9길 26,0,0,0
1697281362,상경식당,1,0,서울 서대문구 이화여대3길 25,0,0,0
1707647067,스시가마시 이대점,0,0,서울 서대문구 신촌역로 17,16800,10000,25000
1687716570,빌리지 브루어리,0,0,서울 서대문구 연세로11길 34,10800,6000,18000
1682486973,처가집 회 수산,0,0,서울 서대문구 통일로39가길 10-3,47000,30000,65000
1687002926,마산아구찜,0,0,서울 서대문구 북아현로2안길 7,42000,30000,50000
1684083866,밥은화 명지대점,1,1,서울 서대문구 거북골로 14,4100,3500,4500
1701663417,대박노가리,0,0,서울 서대문구 통일로37길 19,NULL,NULL,NULL
1679295655,소림마라 서대문점,0,0,서울 서대문구 모래내로 464,11750,6000,18000
1707352430,추닭집 남가좌점,0,0,서울 서대문구 가재울로4길 3,8100,6500,10000
1699071363,포방돈카,0,0,서울 서대문구 포방터길 43,6800,3000,8000
1704571020,243분식,0,0,서울 서대문구 연희로 243,2700,2000,3000
1703933577,홍짜장 충정로점,0,0,서울 서대문구 충정로7길 30,NULL,NULL,NULL
1705237626,도시락돼오,0,0,서울 서대문구 명지대길 10,NULL,NULL,NULL
1697166653,소소한곱창 홍대점,1,0,서울 마포구 홍익로5길 25,NULL,NULL,NULL
1682317239,스튜디오 까에,0,1,서울 마포구 잔다리로 112,NULL,NULL,NULL
1706918311,기웃기웃,0,0,서울 마포구 신촌로12다길 20,4500,4000,5000
1701062215,이가네 맛 불고기,0,0,서울 마포구 월드컵로34길 14,NULL,NULL,NULL
1703416703,강남곱창 상암점,0,0,서울 마포구 월드컵북로 402,17180,9900,20000
1696817606,만월,0,0,서울 마포구 만리재옛길 36,5720,4200,7000
1695938456,로모리,1,0,서울 마포구 성미산로29길 34,6000,4500,6500
1699723891,서울스모그,0,0,서울 마포구 연희로1길 36,19200,17000,23000
1697270131,가야가야 홍대점,0,0,서울 마포구 와우산로23길 9,NULL,NULL,NULL
1707942217,브뤼서리 서교,0,1,서울 마포구 월드컵로12길 10,15740,12000,18900
1691934006,얌얌치킨 아현점,1,0,서울 마포구 굴레방로9길 8,19320,6000,23900
1696448939,고래등,0,0,서울 마포구 와우산로37길 32,27000,20000,40000
1679567415,카페고마워늘,0,0,서울 마포구 월드컵로1길 43,3500,3500,3500
1693147710,만남노가리포차,0,0,서울 마포구 포은로 96,6000,3500,12000
1684622979,악당,0,0,서울 마포구 와우산로21길 28-10,16400,14000,20000
1682401748,뚝배기,0,0,서울 마포구 토정로37길 23,NULL,NULL,NULL
1705670559,카페 고은별,1,0,서울 마포구 와우산로13길 49-3,7000,2000,12500
1708577768,참새방앗간,1,0,서울 마포구 마포대로12길 57,7400,7000,8000
1706287849,전주집,0,0,서울 마포구 큰우물로 75,NULL,NULL,NULL
1708342055,머니뭐니,0,0,서울 마포구 월드컵로 143,14600,12000,18000
1698341503,윤서울,0,0,서울 마포구 홍익로2길 31,58000,58000,58000
1703716207,쿠쿠타,0,0,서울 마포구 매봉산로2길 26,NULL,NULL,NULL
1679848261,수노푸드,0,0,서울 마포구 와우산로23길 15,NULL,NULL,NULL
1685729708,쿵푸타이,0,0,서울 마포구 포은로 97-1,8060,5500,13500
1684144819,재머스,0,0,서울 마포구 와우산로 120,5000,5000,5000
1706399756,우리집식당,0,0,서울 마포구 마포대로 63-8,NULL,NULL,NULL
1703530711,존가네 서울 홍대점,0,0,서울 마포구 성미산로 108,16760,3000,25000
1692590790,서교김치찌개,0,0,서울 마포구 잔다리로 105-1,7800,7000,10000
1704819787,주람,0,1,서울 마포구 월드컵북로54길 25,13800,8000,33000
1692641720,지랄닭발 홍대서교점,1,0,서울 마포구 월드컵북로5나길 18,21000,21000,21000
1688726333,메트로폴리티션,0,0,서울 마포구 토정로3안길 28,7000,5000,9000
1705088675,스시하루야,0,0,서울 마포구 성미산로2길 43,8000,0,15000
1692428886,라이언위스키,0,0,서울 마포구 양화로16길 14,0,0,0
1691023591,빌라연남,0,0,서울 마포구 연희로1길 36,18400,13000,23000
1707088826,위너보드카페,0,0,서울 마포구 마포대로4길 30-3,3000,3000,3000
1685805793,미쁘동,0,0,서울 마포구 동교로38길 33-21,17200,12000,28000
1681063338,소메랑,0,0,서울 마포구 백범로 152,29300,15900,55900
1683899394,크로바,0,0,서울 마포구 성미산로 33,5700,1500,10000
1685508632,아카시아식당,0,0,서울 마포구 성암로13길 60,NULL,NULL,NULL
1708229755,뚱이네,0,0,서울 마포구 망원로 24,10500,9000,12000
1681712051,독도골뱅이,0,0,서울 마포구 만리재로 20-7,NULL,NULL,NULL
1701813774,커피체리빈,0,0,서울 마포구 토정로 241,NULL,NULL,NULL
1690111004,쭈꾸미랑순두부,0,0,서울 마포구 마포대로12길 33,7200,6000,10000
1685583081,무영식당,0,0,서울 마포구 광성로 20,NULL,NULL,NULL
1684331826,주나스,1,0,서울 마포구 마포대로11길 88,17100,11900,22900
1696325971,한가커피,0,0,서울 마포구 동교로46길 25,6000,6000,6000
1702530924,미미찬,0,0,서울 마포구 큰우물로 7,NULL,NULL,NULL
1682364786,백곱식당 상암점,1,1,서울 마포구 성암로15길 35,13400,11000,14000
1701419090,양말파는 휴게실,0,0,서울 마포구 월드컵북로 13,NULL,NULL,NULL
1690971042,원당숯불갈비 상암작은집,0,1,서울 마포구 월드컵북로44길 35-3,17200,12000,25000
1707874965,야키토리야,0,0,서울 마포구 독막로9길 26,2100,1700,2500
1693197801,황제부대찌개 애오개역점,0,0,서울 마포구 마포대로 208,7500,7000,8000
1725920720,모담,0,0,서울 서대문구 충정로4길 22-3,35250,18000,59000
1723371114,페퍼민트패티,0,0,서울 서대문구 연희로11가길 53,8150,6900,8900
1736646536,엄마 추어탕,0,0,서울 서대문구 신촌로35길 3,8800,6000,10000
1735345200,콩부자 홍제점,0,0,서울 서대문구 통일로 427-1,5300,4000,6000
1718734696,콩부자 북가좌점,0,0,서울 서대문구 응암로 62,5300,4000,6000
1736941190,오부장보쌈족발 북가좌점,0,0,서울 서대문구 증가로23가길 1,NULL,NULL,NULL
1721595834,맘스터치 홍제역점,1,0,서울 서대문구 통일로 465,0,0,0
1715265476,엄마분식,0,0,서울 서대문구 홍은중앙로 100-1,NULL,NULL,NULL
1728603651,착한코다리 홍은점,0,0,서울 서대문구 홍은중앙로 100-35,8000,7000,10000
1726872783,명당횟집,0,0,서울 서대문구 응암로 87,54200,9000,100000
1729063633,동학물갈비,1,0,서울 서대문구 연세로12길 37-3,10000,6000,14000
1731018765,산청자매훠궈 이대점,0,0,서울 서대문구 이화여대1안길 16,15000,15000,15000
1733132588,빠빠빠치킨,1,0,서울 서대문구 연세로11길 19,17900,16500,18500
1722361045,육회이야기 연희점,1,0,서울 서대문구 연희로 90-1,27100,18900,38900
1730079649,인생술집,0,0,서울 서대문구 통일로39길 23,11800,10000,13000
1719088597,공덕대기뚝배기,0,0,서울 마포구 마포대로8길 15,9000,8000,11000
1716202093,이삭토스트 마포염리점,1,0,서울 마포구 백범로 138,3900,3300,4500
1728979142,해물왕칼국수,0,0,서울 마포구 월드컵북로 324-10,6500,4000,8000
1728356214,바바코아,0,1,서울 마포구 와우산로29길 4-15,46560,10800,78000
1720216407,1's 카츠곳간 홍대점,1,0,서울 마포구 잔다리로6길 25,13800,13500,15000
1723450525,반주하다,0,0,서울 마포구 동교로46길 27,23000,21000,26000
1728178907,빕스 합정역점,1,1,서울 마포구 월드컵로1길 14,28800,24900,32700
1729839761,왕자식당,0,0,서울 마포구 월드컵로34길 7,11600,10000,13000
1723385573,가시광선,0,0,서울 마포구 광성로4길 11-10,5500,4000,8000
1723279859,요호식당,0,1,서울 마포구 동교로 125,25200,16000,42000
1725303213,동리장,0,0,서울 마포구 삼개로 8,17400,7000,25000
1729799905,사천리 훠궈,0,0,서울 마포구 동교로 210,13440,4000,21800
1720709526,창고1590,0,0,서울 마포구 월드컵북로 434,14700,9900,18900
1710312240,토리토라,0,0,서울 마포구 성지3길 22,16000,0,25000
1736623826,백경,0,0,서울 마포구 동교로38길 16,12200,10000,15000
1729549739,박여사네,0,0,서울 마포구 고산길 18,NULL,NULL,NULL
1720444579,또봉이통닭 합정점,0,0,서울 마포구 독막로8길 7,10300,8000,13000
1710846996,에이스보드카페,0,0,서울 마포구 독막로7길 27,3000,3000,3000
1720697513,계주집,1,1,서울 마포구 와우산로13길 2,24400,20000,30000
1725669984,반딧불식당,1,0,서울 마포구 와우산로 83,8000,8000,8000
1714677355,행진,0,0,서울 마포구 월드컵로 49,9600,7000,13000
1716498519,스시노하나,1,0,서울 마포구 창전로 45,7800,7000,10000
1709601929,별별푸드,0,0,서울 마포구 와우산로23길 50,NULL,NULL,NULL
1727009985,영빈,1,0,서울 마포구 환일길 44,8000,7000,9000
1716716042,노가리호프,0,0,서울 마포구 만리재로 20-13,4000,1500,9000
1716189893,옛촌사철탕,0,0,서울 마포구 마포대로6길 28,NULL,NULL,NULL
1736564104,아소비바,0,0,서울 마포구 삼개로1길 17-12,9750,9000,12000
1726329849,탐구하는 생활,0,0,서울 마포구 월드컵북로9길 78,10000,10000,10000
1719593332,마츠,0,0,서울 마포구 월드컵북로48길 14-18,26000,7000,45000
1709310713,일신정육식당,0,0,서울 마포구 신촌로34길 14,12200,8000,15000
1729694408,대물상회,0,0,서울 마포구 새창로6길 29,70000,70000,70000
1732246157,화실,0,0,서울 마포구 연희로1길 59-3,26600,15000,54000
1714245264,진지,0,0,서울 마포구 포은로 21,4000,0,8000
1726215307,메이븐커피로스터스,0,0,서울 마포구 성암로13길 10,2600,0,3500
1716152983,육감,0,0,서울 마포구 양화로23길 20,5220,2900,5900
1720804300,연,0,0,서울 마포구 신촌로12다길 25,12000,10000,15000
1733349780,노리타룸카페,0,0,서울 마포구 와우산로21길 34,6000,5000,7000
1710551776,브루클린,0,0,서울 마포구 양화로12길 16,4520,3800,5000
1713064768,맵스떡볶이,0,0,서울 마포구 월드컵북로26길 17,NULL,NULL,NULL
1718277335,우야든동,0,0,서울 마포구 포은로 66,20200,5000,35000
1711991549,연어촌,0,0,서울 마포구 양화로 27,15760,9000,24900
1724737532,김둘레순대국 본사직영점,0,0,서울 마포구 성암로 229-1,9100,8000,11000
1715333409,정정,0,0,서울 마포구 백범로24길 27,9700,8000,14000
1712238389,부산집,0,0,서울 마포구 와우산로38길 4,17750,10000,24000
1720703167,운정,0,0,서울 마포구 월드컵북로 402,6100,6000,6500
1719609996,동백상회,0,0,서울 마포구 동교로30길 3,25800,10000,35000
1719282545,피자파는집 공덕점,1,0,서울 마포구 마포대로24길 4,16700,15900,16900
1717478159,피자이탈리 서교점,0,0,서울 마포구 와우산로29길 4-36,23900,23900,23900
1720216407,1's 카츠곳간 홍대점,1,0,서울 마포구 잔다리로6길 25,13800,13500,15000
1712685473,광장,0,0,서울 마포구 광성로6길 36,0,0,0
1720625499,사토시카레,0,0,서울 마포구 홍익로 10,NULL,NULL,NULL
1726503541,스시홀릭,0,0,서울 마포구 마포대로 109,11000,11000,11000
1718943550,완차이면가,0,0,서울 마포구 월드컵북로 402,6300,2000,9500
1750099348,블랙앤쿡,0,0,서울 서대문구 거북골로 21-7,NULL,NULL,NULL
1743630858,옐로우피자 서대문점,1,0,서울 서대문구 통일로 161-7,17700,16900,18900
1748679965,1988옛날통닭,1,0,서울 서대문구 거북골로14길 32,9250,6500,12000
1750105660,웨스트파크카페 충정로점,0,0,서울 서대문구 서소문로 45,2820,2400,3400
1759808930,시옌,0,0,서울 서대문구 가재울로6길 53-42,11200,7000,23000
1760425180,연남장,0,0,서울 서대문구 연희로5길 22,6700,6500,7000
1761035935,라온 하우스,1,0,서울 서대문구 통일로37길 5,17900,17900,17900
1758308742,히우카우,0,0,서울 서대문구 연세로4길 61,8300,5000,12000
1750947780,카페나무,1,0,서울 서대문구 연희로41길 4,3000,3000,3000
1753223161,홍제전집,0,0,서울 서대문구 통일로36길 15,15000,15000,15000
1738934292,창대해장국,0,0,서울 서대문구 통일로 159,5200,4000,6000
1750570485,또똣분식,0,0,서울 서대문구 증가로 247-1,3900,2000,7000
